original_path,classification,block_reason,notes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Dancing With The Dead (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Demons Are A Girl's Best Friend (The Monumental Mass) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Glaubenskraft (The Monumental Mass) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - My Will Be Done (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Venom Of Venus (The Monumental Mass) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF ft. Alissa White-Gluz - Demons Are A Girl's Best Friend  (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF ft. Hansi Kürsch (Blind Guardian) - Call Of The Wild ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF ft. Matthew Kiichi Heafy – Fist By Fist (Sacralize Or Strike) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF ft. Melissa Bonny - Blood for Blood (Faoladh) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Prada ： Jass Manak Satti Dhillon - Romantic Song - Hit Punjabi Song - Geet MP3.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Proper Patola - Official Video ｜ Namaste England ｜ Arjun ｜ Parineeti ｜ Badshah ｜ Diljit ｜ Aastha.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\PSY - GANGNAM STYLE M⧸V.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\PSY - GENTLEMAN M⧸V.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\PTM - If It Was Easy ｜ Lyrics Video.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Public Enemy- WELCOME TO THE TERRORDOME.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Puccini： “O mio babbino caro” ⧸ Fleming · Marin · Berliner Philharmoniker.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Queen - Bohemian Rhapsody (2011 Digital Remaster).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Queen – Bohemian Rhapsody.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Raekwon - Ice Cream (Official HD Video) ft. Ghostface Killah, Method Man, Cappadonna.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Raekwon - Ice Cream ft. Ghostface Killah, Method Man, Cappadonna.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\RAINBOW   Kill The King HQ   Original Studio version.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Raiser Natty -.mp3,NO_PARSE,,
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Rameau ： Les sauvages, ＂Forêts paisibles＂, Les Indes galantes.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ras Kass ＂Miami Life＂ Explicit.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Real Niggaz Dont Die.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Rebirth Of Slick.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Redneck Music.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Renegade.mp3,NO_PARSE,,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Retro Jazz and Soul Hits 🎺Frank Sinatran, Norah Jones, Louis Armstrong, Ray Charles, Nat King Cole.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Rick James Greatest Hits Full Album 🎸 Best of Rick James ｜ Give It To Me Baby, Super Freak & More.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Rick James Greatest Hits Full Album 🎸 Best of Rick James ｜ Give It To Me Baby, Super Freak & More.temp.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Ride on Sonny.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Riding with the King.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Rock N' Roll Channel.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Rogue Planet.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Rossini - La Gazza Ladra： Overture.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Rossini： William Tell Overture： Final.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Roxanne Shante： ＂Have a Nice Day＂.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Sahara.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Sam Feldt X Lucas & Steve feat Wulf - Summer on You.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Sam Feldt x Lucas & Steve feat. Wulf - Summer On You.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Schoolly D- PSK, What Does It Mean？.mp3",LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Scorpions - The Zoo ⧸W Lyrics.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Scorpions- Blackout (Remastered 2001).mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Scotty McCreery - Can I Trust You With My Heart w⧸lyrics.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Scotty McCreery- I Cross My Heart Lyrics.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - In The Name Of Scotland (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - Legacy Of Tudors (Official Live Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - Reflections (of AD) (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - Ritter Tod und Teufel (Knightfall) (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - Souls and Sins (feat. Sascha Paeth & Michele Guaitoli) (Live Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - Spirit in the Flesh (Official Live Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.temp.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - The Fall Of Man (feat. Roy Khan) (Lyric Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Ship Wrek & Zookeepers - Ark ｜ Future Bass ｜ NCS - Copyright Free Music.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Shut The F＊＊k Up! ~ MC Lyte.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Shut Up And Fish.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Sippin On Some Syrup.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SIRENIA - Addiction No. 1 (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SIRENIA - Deadlight (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SIRENIA - Twist in my Sobriety (Performance Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SIRENIA - Wintry Heart (Performance Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Slayer ~ Angel of Death (Lyrics).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Slick Rick -la di da di lyrics.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Slob On My Knob Three 6 Mafia.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Days of Summer ｜ Official Visualizer.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Let Me Go ｜ Official Visualiser.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Tomorrow ｜ Official Visualizer.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Smiley - Walking To The Moon ｜ Official Visualizer.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Smokey Robinson Greatest Hits 💿 Full Album ｜ Best Classic Soul & Motown Songs.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Smokey Robinson Greatest Hits 💿 Full Album ｜ Best Classic Soul & Motown Songs.temp.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Somewhere Between~Keith Whitley.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Somewhere Else-Toby Keith Lyrics.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\sonny boy williamson help me.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\sonny boy williamson help me.temp.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Southern Rock Channel.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000\SPIRITSAVER - ＂IM HIGH HAVE YOU MET ME？＂.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Classical\St. Pauls Suite By Gustav Holst No. 2 Ostinato.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Classical\St. Pauls Suite Gustav Holst 1. Jig.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Steppenwolf - Born To Be Wild.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Steppenwolf - Born To Be Wild.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Stereo love.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000\Stormy Weather ｜ Beneath Velvet Skies ｜ 432Hz.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Superstar.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000\SWAVAY- DUBLIN.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Symphony No. 9 ~ Beethoven.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Symphony Of Destruction (2004 Digital Remaster).mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Takeover.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Disco\Tavares heaven must be missing an angel.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Tech N9ne - Einstein ｜ OFFICIAL AUDIO.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Tech N9ne - Speedom ｜ OFFICIAL AUDIO.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Tell Mama ~ Etta James.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Breaking The Rules Of Heavy Metal (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Darkness Is Just A Drawing (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Daruma (feat. Arjen Anthony Lucassen) (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Diamanti (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Full of Memories (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Pure Life Unfolds (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Set Yourself Free (Official Audio) ｜ Napalm Records.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000\Tera Fitoor Lyrical - Genius ｜ Utkarsh Sharma, Ishita Chauhan ｜ Arijit Singh ｜ Himesh Reshammiya.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Tesoro.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Tha Dogg Pound - ＂What Would You Do＂.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\tha Dogg Pound Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The  Band ...   the Weight  1969 @ woodstock live.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Opera\The 3 Tenors O Sole Mio 1994.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Adventures Of Grandmaster Flash On The Wheels Of Steel.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Allman Brothers Band - Jessica ｜ Live at Capitol Theatre (1979).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Allman Brothers Band - Jessica ｜ Live at University Of Florida Bandshell (1982).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Band - This Wheel's On Fire - 11⧸25⧸1976 - Winterland (Official).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Byrds- I Wasn't Born To Follow.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000\The Chainsmokers & Coldplay - Something Just Like This.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Chainsmokers & Coldplay - Something Just Like This.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\The Chainsmokers - Closer (Lyric) ft. Halsey.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\The Chainsmokers - Closer ft. Halsey.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Chainsmokers - Closer ft. Halsey.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\The Chainsmokers - Dont Let Me Down ft. Daya.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Chainsmokers - Dont Let Me Down ft. Daya.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Disco\The Commodores-Brick House.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The D.O.C - Its Funky Enough ｜ ＊Best Quality＊.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON - Can't Catch Me Now (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON - Legends Never Die (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON feat. Fabienne Erni - New Horizons (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON ft. Charlotte Wessels - May It Be (Official Video) ｜ LOTR ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON ft. Rusanda Panfili - Double Trouble⧸Lumos! (Official Video) Harry Potter.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Doobie Brothers Listen to the Music ~With Lyrics~.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Fast and the Furious Soundtrack-Organic Audio-Nurega.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Disco\The Jacksons⧸Jackson 5 - Shake Your Body Down To The Ground.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Light.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Opera\The man with his crazy voice~~~.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Hypnotize (Official Music Video) [4K].mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Hypnotize.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Juicy (Official Video) [4K].mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Juicy.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Warning (Official Music Video).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Warning.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Who Shot Ya？ (Official Audio).mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Who Shot Ya？.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Outlaws This Old Road.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Pharcyde ＂Runnin＂ Version 2 from Labcabincalifornia.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Jazz\The Rat Pack Best Songs 50s-70s ｜ Frank Sinatra & Dean Martin Greatest Hits 🎷Vintage Jazz.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Roots- No Alibi.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Motown\The Temptations Greatest Hits 🎶 Best Songs of the 60s & 70s ｜ Motown Soul Legends Full Album.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Motown\The Temptations Greatest Hits 🎶 Best Songs of the 60s & 70s ｜ Motown Soul Legends Full Album.temp.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Jazz\The Ultimate 50s-60s Playlist 🎷Ella Fitzgerald & Louis Armstrong’s Greatest Duets 🎷Timeless Jazz.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\The Way I Feel - Live ｜ The Digital Covid Show.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\The Weeknd - Cant Feel My Face.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Weeknd - Cant Feel My Face.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\The Weeknd - I Feel It Coming ft. Daft Punk.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Weeknd - I Feel It Coming ft. Daft Punk.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\The Weeknd - Starboy ft. Daft Punk ft. Daft Punk.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Weeknd - Starboy ft. Daft Punk ft. Daft Punk.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Disco\The Whispers - ＂And The Beat Goes On＂.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\The World~Brad Paisley.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THERION - Ayahuasca (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THERION - Nummo (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THERION - Twilight Of The Gods (Official Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Thug Luv.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Tim McGraw- Where The Green Grass Grows.mp3,LOW_CONFIDENCE_BLOCK,,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Timeless Old Jazz Classics 🎷 Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Golden 50s–60s Hits.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith - New Album： American Ride - You cant read my mind.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith Old toy trains.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith That Dont Make Me A Bad Guy lyric video.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith You Aint Much Fun.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith- Aint Breakin Nothin.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000_Country\TOBY KEITHS Drinks After Work HD.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Toccata and Fugue in D Minor.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\TOESUP x @IOVA - Mondays ｜ Official Visualizer.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000\TOESUP, Smiley - Two Feet (DJ Dark Remix).mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000\TOESUP, Smiley - Two Feet.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Classics ｜ Soul & R&B Oldies from the 70s 80s 90s ｜ Timeless Hits Playlist.temp.mp3,OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Soul Classics 🎙️ Timeless R&B Oldies from the 70s, 80s & 90s ｜ Soul Legends Forever.temp.mp3",OTHER_HOLD,,
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Soul Classics 🎶 Timeless R&B Oldies from the 70s, 80s & 90s.mp3",OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Top 1000 EDM songs of all time.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Touch It.mp3,NO_PARSE,,
C:\Users\suppo\Downloads\New Music\Top1000\Tove Lo - Habits - Hippie Sabotage Remix.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Tove Lo - Habits - Hippie Sabotage Remix.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Travesuras - Nicky Jam ｜ Video Oficial.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\True kash x Plug Party.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\twenty one pilots： Heathens.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\twenty one pilots： Stressed Out.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TWILIGHT FORCE - Magic of a New Dawn (Lyric Video) ｜ Napalm Records.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Twista ‎- Overnight Celebrity.mp3,LOW_CONFIDENCE_BLOCK,,
C:\Users\suppo\Downloads\New Music\Top1000\TYTE AND WIZZ HAVINN - Ask Around ｜ @DAREALTYTE.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\TYTE SpliffJit & C Stunna - Whole 9 ｜ @DAREALTYTE.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ultramagnetic MCs ⧸ EGO TRIPPING.mp3,OTHER_HOLD,,
C:\Users\suppo\Downloads\New Music\Top1000\Una Lady Como Tú - MTZ Manuel Turizo ｜ Video Oficial.mp3,OTHER_HOLD,,
