NGKsPlayerNative - Full Library Contents
Total tracks: 960
Generated: 2026-04-12

   ID  Artist                          Title                                               File Path
 2787  RIP                             RIP - Forgive Me                                    C:\Users\suppo\Music\RIP - Forgive Me.mp3
 2788  RIP                             RIP - I Write So I Don’t Die                        C:\Users\suppo\Music\RIP - I Write So I Don’t Die.mp3
 2789  Unknown                         RIP - Last Light’s Fadin                            C:\Users\suppo\Music\RIP - Last Light’s Fadin.mp3
 2790  RIP                             RIP - The Devil Don’t Need Chains                   C:\Users\suppo\Music\RIP - The Devil Don’t Need Chains.mp3
 2791  RIP                             RIP - The Things You’ll Never See                   C:\Users\suppo\Music\RIP - The Things You’ll Never See.mp3
 2792  RIP                             RIP - Too Quiet To Cry                              C:\Users\suppo\Music\RIP - Too Quiet To Cry.mp3
 2793  RIP                             RIP - Wasting Away                                  C:\Users\suppo\Music\RIP - Wasting Away.mp3
 2794  RIP                             RIP - When My Mind Ain’t Mine                       C:\Users\suppo\Music\RIP - When My Mind Ain’t Mine.mp3
 2795  RIP                             RIP - Whiskey and Shadows                           C:\Users\suppo\Music\RIP - Whiskey and Shadows.mp3
 2796  Unknown                         bass                                                C:\Users\suppo\Music\Stems\Brooks & Dunn - Brand New Man\bass.wav
 2797  Unknown                         drums                                               C:\Users\suppo\Music\Stems\Brooks & Dunn - Brand New Man\drums.wav
 2798  Unknown                         Clint Black - Nothin' But The Taillights            C:\Users\suppo\Music\Clint Black - Nothin' But The Taillights.mp3
 2799  Unknown                         Storm Chant - The Day I Forgave Myself              C:\Users\suppo\Music\Storm Chant - The Day I Forgave Myself.mp3
 2800  Unknown                         Motorhead - The Game                                C:\Users\suppo\Music\Motorhead - The Game.mp3
 2801  Unknown                         Rev Theory - Voices (Randy Orton)                   C:\Users\suppo\Music\Rev Theory - Voices (Randy Orton).mp3
 2802  Unknown                         Kingdom                                             C:\Users\suppo\Music\Kingdom.mp3
 2803  Unknown                         2Pac - California Love                              C:\Users\suppo\Music\2Pac - California Love.mp3
 2804  Unknown                         Grandmaster Flash & The Furious Five - The Message  C:\Users\suppo\Music\Grandmaster Flash & The Furious Five - The Message (Official Video).mp3
 2805  Unknown                         Rob Base & DJ EZ Rock - It Takes Two (Lyrics)       C:\Users\suppo\Music\Rob Base & DJ EZ Rock - It Takes Two (Lyrics).mp3
 2806  Unknown                         The Notorious B.I.G. - Juicy (Lyrics)               C:\Users\suppo\Music\The Notorious B.I.G. - Juicy (Lyrics).mp3
 2807  Unknown                         The Sugar Hill Gang - Rapper's Delight ( HQ, Full   C:\Users\suppo\Music\The Sugar Hill Gang - Rapper's Delight ( HQ, Full Version ).mp3
 2808  Unknown                         Dax - Lonely Dirt Road (Lyrics)                     C:\Users\suppo\Music\Dax - Lonely Dirt Road (Lyrics).mp3
 2809  Unknown                         Dax - ＂TEMPTATION＂ (Official Music Video)           C:\Users\suppo\Music\Dax - ＂TEMPTATION＂ (Official Music Video).mp3
 2810  Unknown                         Dr. Dre ft. Snoop Dogg - Nuthin' But A G Thang (43  C:\Users\suppo\Music\Dr. Dre ft. Snoop Dogg - Nuthin' But A G Thang (432Hz).mp3
 2811  Unknown                         Snoop Dogg - Gin And Juice                          C:\Users\suppo\Music\Snoop Dogg - Gin And Juice.mp3
 2812  Unknown                         120 BPM Metronome                                   C:\Users\suppo\Music\120 BPM Metronome.mp3
 2813  Unknown                         3 Doors Down - It's Not My Time                     C:\Users\suppo\Music\3 Doors Down - It's Not My Time.mp3
 2814  Unknown                         50 Cent - In Da Club (Official Music Video)         C:\Users\suppo\Music\50 Cent - In Da Club (Official Music Video).mp3
 2815  Unknown                         Nicki Minaj - Super Bass (Official Video)           C:\Users\suppo\Music\Nicki Minaj - Super Bass (Official Video).mp3
 2816  Unknown                         Tones and I - Dance Monkey (Lyrics)                 C:\Users\suppo\Music\Tones and I - Dance Monkey (Lyrics).mp3
 2817  Unknown                         Brass in Pocket                                     C:\Users\suppo\Music\Brass in Pocket.mp3
 2818  Unknown                         The Alan Parsons Project - Sirius                   C:\Users\suppo\Music\The Alan Parsons Project - Sirius.mp3
 2819  Unknown                         Pretenders - Don't Get Me Wrong                     C:\Users\suppo\Music\Pretenders - Don't Get Me Wrong.mp3
 2820  Unknown                         Pretenders - Back on the Chain Gang                 C:\Users\suppo\Music\Pretenders - Back on the Chain Gang.mp3
 2821  Unknown                         The Who - Love Reign Over Me                        C:\Users\suppo\Music\The Who - Love Reign Over Me.mp3
 2822  Unknown                         The Who - Won't Get Fooled Again                    C:\Users\suppo\Music\The Who - Won't Get Fooled Again.mp3
 2823  Unknown                         The Who - Who Are You                               C:\Users\suppo\Music\The Who - Who Are You.mp3
 2824  Unknown                         The Who - The Seeker                                C:\Users\suppo\Music\The Who - The Seeker.mp3
 2825  Unknown                         The Who - I Can See For Miles                       C:\Users\suppo\Music\The Who - I Can See For Miles.mp3
 2826  Unknown                         The Who - Magic Bus                                 C:\Users\suppo\Music\The Who - Magic Bus.mp3
 2827  Unknown                         The Who - Squeeze Box                               C:\Users\suppo\Music\The Who - Squeeze Box.mp3
 2828  Unknown                         The Who - Baba O'Riley                              C:\Users\suppo\Music\The Who - Baba O'Riley.mp3
 2829  Unknown                         The Who - Pinball Wizard                            C:\Users\suppo\Music\The Who - Pinball Wizard.mp3
 2830  Unknown                         Beats and Styles - Dynamite                         C:\Users\suppo\Music\Beats and Styles - Dynamite.mp3
 2831  Unknown                         Player - Baby Come Back                             C:\Users\suppo\Music\Player - Baby Come Back.mp3
 2832  Unknown                         Tones and I - Dance Monkey                          C:\Users\suppo\Music\Tones and I - Dance Monkey.mp3
 2833  Unknown                         The Sugar Hill Gang - Rapper's Delight              C:\Users\suppo\Music\The Sugar Hill Gang - Rapper's Delight.mp3
 2834  Unknown                         The Notorious B.I.G. - Juicy                        C:\Users\suppo\Music\The Notorious B.I.G. - Juicy.mp3
 2835  Stick Figure                    Stick Figure – Angels Above Me                      C:\Users\suppo\Music\Stick Figure – Angels Above Me.mp3
 2836  Unknown                         Rob Base & DJ EZ Rock - It Takes Two                C:\Users\suppo\Music\Rob Base & DJ EZ Rock - It Takes Two.mp3
 2837  Unknown                         Nicki Minaj - Super Bass                            C:\Users\suppo\Music\Nicki Minaj - Super Bass.mp3
 2838  Hopsin                          Hopsin - Ill Mind of Hopsin 5                       C:\Users\suppo\Music\Hopsin - Ill Mind of Hopsin 5.mp3
 2839  Unknown                         Dr. Dre ft. Snoop Dogg - Nuthin' But A G Thang      C:\Users\suppo\Music\Dr. Dre ft. Snoop Dogg - Nuthin' But A G Thang.mp3
 2840  Unknown                         Dax - Lonely Dirt Road                              C:\Users\suppo\Music\Dax - Lonely Dirt Road.mp3
 2841  Unknown                         Dax - Temptation                                    C:\Users\suppo\Music\Dax - Temptation.mp3
 2842  Unknown                         Pretenders - Brass in Pocket                        C:\Users\suppo\Music\Pretenders - Brass in Pocket.mp3
 2843  Unknown                         50 Cent - In Da Club                                C:\Users\suppo\Music\50 Cent - In Da Club.mp3
 2844  Donice Morace                   Donice Morace - Wd-40 And Duct Tape                 C:\Users\suppo\Music\Donice Morace - Wd-40 And Duct Tape.mp3
 2845  Buddy Brown                     Buddy Brown - Dirty Pictures                        C:\Users\suppo\Music\Buddy Brown - Dirty Pictures.mp3
 2846  Tommy Vext                      Tommy Vext  - Cancel the King                       C:\Users\suppo\Music\Tommy Vext  - Cancel the King.mp3
 2847  Tom MacDonald                   Tom MacDonald - Fake Fans                           C:\Users\suppo\Music\Tom MacDonald - Fake Fans.mp3
 2848  Mic Manik                       Mic Manik - Redneck Remix                           C:\Users\suppo\Music\Mic Manik - Redneck Remix.mp3
 2849  Garth Brooks                    Garth Brooks - Much Too Young                       C:\Users\suppo\Music\Garth Brooks - Much Too Young.mp3
 2850  Mötley Crüe                     Motley Crue - Kickstart my Heart                    C:\Users\suppo\Music\Motley Crue - Kickstart my Heart.mp3
 2851  Motley Crue                     Motley Crue - Girls Girls Girls                     C:\Users\suppo\Music\Motley Crue - Girls Girls Girls.mp3
 2852  Mötley Crüe                     Motley Crue - Dr  Feelgood                          C:\Users\suppo\Music\Motley Crue - Dr  Feelgood.mp3
 2853  Meat Loaf                       Meatloaf - I'd Do Anything For Love                 C:\Users\suppo\Music\Meatloaf - I'd Do Anything For Love.mp3
 2854  Unknown                         Downstait - Kingdom                                 C:\Users\suppo\Music\Downstait - Kingdom.mp3
 2855  Kid Rock                        Kid Rock - Let's Ride                               C:\Users\suppo\Music\Kid Rock - Let's Ride.mp3
 2856  Jelly Roll                      Jelly Roll - Need a Favor                           C:\Users\suppo\Music\Jelly Roll - Need a Favor.mp3
 2857  Chad Mac                        Chad Mac - Party In The Woods                       C:\Users\suppo\Music\Chad Mac - Party In The Woods.mp3
 2858  Unknown                         RIP - The War In My Mind                            C:\Users\suppo\Music\RIP - The War In My Mind.mp3
 2859  Unknown                         Hans Zimmer Why So Serious                          C:\Users\suppo\Music\Hans Zimmer Why So Serious.mp3
 2860  Unknown                         Massive Attack - Angel                              C:\Users\suppo\Music\Massive Attack - Angel.mp3
 2861  Unknown                         James Blake - Limit To Your Love                    C:\Users\suppo\Music\James Blake - Limit To Your Love.mp3
 2862  Unknown                         Daft Punk - Contact                                 C:\Users\suppo\Music\Daft Punk - Contact.mp3
 2863  Unknown                         Queen - Bohemian Rhapsody                           C:\Users\suppo\Music\Queen - Bohemian Rhapsody.mp3
 2864  Unknown                         Eagles - Hotel California                           C:\Users\suppo\Music\Eagles - Hotel California.mp3
 2865  Unknown                         Massive Attack - Teardrop                           C:\Users\suppo\Music\Massive Attack - Teardrop.mp3
 2866  Unknown                         Yosi Horikawa - Bubbles                             C:\Users\suppo\Music\Yosi Horikawa - Bubbles.mp3
 2867  Unknown                         Kainbeats - Finding Peace                           C:\Users\suppo\Music\Kainbeats - Finding Peace.mp3
 2868  Unknown                         Arctic Monkeys - Do I Wanna Know                    C:\Users\suppo\Music\Arctic Monkeys - Do I Wanna Know.mp3
 2869  Unknown                         Childish Gambino - Redbone                          C:\Users\suppo\Music\Childish Gambino - Redbone.mp3
 2870  Unknown                         Nirvana - Smells Like Teen Spirit                   C:\Users\suppo\Music\Nirvana - Smells Like Teen Spirit.mp3
 2871  Unknown                         XXXTentacion - Numb                                 C:\Users\suppo\Music\XXXTentacion - Numb.mp3
 2872  Unknown                         Joni Mitchell - A Case of You Lyrics                C:\Users\suppo\Music\Joni Mitchell - A Case of You Lyrics.mp3
 2873  Unknown                         Lorde - Royals                                      C:\Users\suppo\Music\Lorde - Royals.mp3
 2874  Unknown                         Johnny Cash - Hurt                                  C:\Users\suppo\Music\Johnny Cash - Hurt.mp3
 2875  Unknown                         Norah Jones - Don't Know Why                        C:\Users\suppo\Music\Norah Jones - Don't Know Why.mp3
 2876  Unknown                         Adele - Hello                                       C:\Users\suppo\Music\Adele - Hello.mp3
 2877  Unknown                         Denzel Curry - Ultimate                             C:\Users\suppo\Music\Denzel Curry - Ultimate.mp3
 2878  Unknown                         SKRILLEX - Bangarang feat. Sirah                    C:\Users\suppo\Music\SKRILLEX - Bangarang feat. Sirah.mp3
 2879  Unknown                         Skrillex - Bangarang                                C:\Users\suppo\Music\Skrillex - Bangarang.mp3
 2880  Shinedown                       Shinedown - Second Chance                           C:\Users\suppo\Music\Shinedown - Second Chance.mp3
