file_path,filename_artist,filename_title
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nelly - Country Grammar.mp3,Nelly,Country Grammar
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nelly - Hot In Herre.mp3,Nelly,Hot In Herre
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nelly - My Place ft. Jaheim.mp3,Nelly,My Place ft. Jaheim
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Never Seen a Man Cry - Scarface.mp3,Never Seen a Man Cry,Scarface
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\No Vaseline.mp3,,No Vaseline
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Notorious B.I.G. & Lil Kim - Get Money.mp3,Notorious B.I.G. & Lil Kim,Get Money
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Notorious B.I.G., Lil Kim & Lil Cease - Players Anthem.mp3","Notorious B.I.G., Lil Kim & Lil Cease",Players Anthem
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Notorious Thugs.mp3,,Notorious Thugs
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nujabes - Feather.mp3,Nujabes,Feather
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Obie Trice feat.Eminem - Rap Name.mp3,Obie Trice feat.Eminem,Rap Name
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Obie Trice ft. Eminem - Lady.mp3,Obie Trice ft. Eminem,Lady
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ol Dirty Bastard - Brooklyn Zoo.mp3,Ol Dirty Bastard,Brooklyn Zoo
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ol Dirty Bastard - Shimmy Shimmy Ya.mp3,Ol Dirty Bastard,Shimmy Shimmy Ya
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ol Dirty Bastard ft. Kelis - Got Your Money.mp3,Ol Dirty Bastard ft. Kelis,Got Your Money
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ol' Dirty Bastard - Brooklyn Zoo (Official Video) [Explicit].mp3,Ol' Dirty Bastard,Brooklyn Zoo
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ol' Dirty Bastard - Shimmy Shimmy Ya (Official Video) [Explicit].mp3,Ol' Dirty Bastard,Shimmy Shimmy Ya
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\OMEGAH RED feat. MF DOOM and RZA - Books of War.mp3,OMEGAH RED feat. MF DOOM and RZA,Books of War
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\ONYX & Wu-Tang Clan - The Worst.mp3,ONYX & Wu-Tang Clan,The Worst
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Onyx - Slam.mp3,Onyx,Slam
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Onyx - Throw Ya Gunz.mp3,Onyx,Throw Ya Gunz
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Oohwee! - Ras Kass.mp3,Oohwee!,Ras Kass
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Outkast - ATliens.mp3,Outkast,ATliens
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Outkast - B.O.B..mp3,Outkast,B.O.B.
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Outkast - Da Art of Storytellin.mp3,Outkast,Da Art of Storytellin
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Outkast - Hey Ya!.mp3,Outkast,Hey Ya!
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Outkast - Ms. Jackson.mp3,Outkast,Ms. Jackson
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Outkast - Rosa Parks.mp3,Outkast,Rosa Parks
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Outkast - Roses.mp3,Outkast,Roses
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Outkast - The Way You Move ft. Sleepy Brown.mp3,Outkast,The Way You Move ft. Sleepy Brown
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Pete Rock & C.L. Smooth - They Reminisce Over You.mp3,Pete Rock & C.L. Smooth,They Reminisce Over You
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Petey Pablo - Freek-A-Leek.mp3,Petey Pablo,Freek-A-Leek
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Pharoahe Monch - Simon Says.mp3,Pharoahe Monch,Simon Says
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Pharrell - Frontin ft. Jay-Z.mp3,Pharrell,Frontin ft. Jay-Z
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Public Enemy - Black Steel In The Hour Of Chaos.mp3,Public Enemy,Black Steel In The Hour Of Chaos
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Public Enemy - Dont Believe The Hype.mp3,Public Enemy,Dont Believe The Hype
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Public Enemy - Fight The Power.mp3,Public Enemy,Fight The Power
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Public Enemy - Public Enemy No. 1 - 1987.mp3,Public Enemy,Public Enemy No. 1 - 1987
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Public Enemy - Rebel Without A Pause.mp3,Public Enemy,Rebel Without A Pause
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Public Enemy- WELCOME TO THE TERRORDOME.mp3,Public Enemy,WELCOME TO THE TERRORDOME
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Puff Daddy - Ill Be Missing You.mp3,Puff Daddy,Ill Be Missing You
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Puff Daddy - Its All About The Benjamins.mp3,Puff Daddy,Its All About The Benjamins
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Queen Latifah - Just Another Day.mp3,Queen Latifah,Just Another Day
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Queen Latifah - Ladies First.mp3,Queen Latifah,Ladies First
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Queen Latifah - U.N.I.T.Y..mp3,Queen Latifah,U.N.I.T.Y.
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Queen Latifah - Wrath Of My Madness.mp3,Queen Latifah,Wrath Of My Madness
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Raekwon - Ice Cream ft. Ghostface Killah, Method Man, Cappadonna.mp3",Raekwon,"Ice Cream ft. Ghostface Killah, Method Man, Cappadonna"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Rakim - When I B On Tha Mic.mp3,Rakim,When I B On Tha Mic
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ras Kass ＂Miami Life＂ Explicit.mp3,,"Ras Kass ""Miami Life"" Explicit"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Real Niggaz Dont Die.mp3,,Real Niggaz Dont Die
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Rebirth Of Slick.mp3,,Rebirth Of Slick
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Redman & Method Man - How High.mp3,Redman & Method Man,How High
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Renegade.mp3,,Renegade
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Rob Base & DJ EZ Rock - It Takes Two.mp3,Rob Base & DJ EZ Rock,It Takes Two
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Roxanne Shante - Roxannes Revenge.mp3,Roxanne Shante,Roxannes Revenge
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Roxanne Shante： ＂Have a Nice Day＂.mp3,,"Roxanne Shante: ""Have a Nice Day"""
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Run DMC - Its Like That.mp3,Run DMC,Its Like That
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\RUN DMC - Its Tricky.mp3,RUN DMC,Its Tricky
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\RUN DMC - King Of Rock.mp3,RUN DMC,King Of Rock
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\RUN DMC - Peter Piper.mp3,RUN DMC,Peter Piper
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\RUN DMC - Rock Box.mp3,RUN DMC,Rock Box
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\RUN DMC - Sucker MCs.mp3,RUN DMC,Sucker MCs
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\RUN DMC - Walk This Way ft. Aerosmith.mp3,RUN DMC,Walk This Way ft. Aerosmith
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Salt N Pepa - LetS Talk About Sex.mp3,Salt N Pepa,LetS Talk About Sex
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Salt-N-Pepa - Push It.mp3,Salt-N-Pepa,Push It
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Salt-N-Pepa - Shoop.mp3,Salt-N-Pepa,Shoop
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Salt-N-Pepa - Whatta Man Lyrics Video.mp3,Salt-N-Pepa,Whatta Man Lyrics Video
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Samara Cyn - oooshxt!.mp3,Samara Cyn,oooshxt!
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Scarface - A Minute To Pray & A Second To Die.mp3,Scarface,A Minute To Pray & A Second To Die
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Scarface - I Seen A Man Die.mp3,Scarface,I Seen A Man Die
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Scarface - On My Block.mp3,Scarface,On My Block
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Schoolly D- PSK, What Does It Mean？.mp3",Schoolly D,"PSK, What Does It Mean？"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Shut The F＊＊k Up! ~ MC Lyte.mp3,,Shut The F＊＊k Up! ~ MC Lyte
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Sippin On Some Syrup.mp3,,Sippin On Some Syrup
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Sir Mix-A-Lot - Baby Got Back.mp3,Sir Mix-A-Lot,Baby Got Back
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Slick Rick - Childrens Story.mp3,Slick Rick,Childrens Story
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Slick Rick - Hey Young World.mp3,Slick Rick,Hey Young World
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Slick Rick - Teenage Love.mp3,Slick Rick,Teenage Love
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Slick Rick -la di da di lyrics.mp3,Slick Rick,la di da di lyrics
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Slob On My Knob Three 6 Mafia.mp3,,Slob On My Knob Three 6 Mafia
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Slum Village - Fall In Love.mp3,Slum Village,Fall In Love
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Smif-N-Wessun - Bucktown.mp3,Smif-N-Wessun,Bucktown
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Smif-N-Wessun - Cession At Da Doghillee.mp3,Smif-N-Wessun,Cession At Da Doghillee
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Smif-N-Wessun - Sound Bwoy Bureill.mp3,Smif-N-Wessun,Sound Bwoy Bureill
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Smif-N-Wessun - Wontime.mp3,Smif-N-Wessun,Wontime
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg - Beautiful ft. Pharrell Williams.mp3,Snoop Dogg,Beautiful ft. Pharrell Williams
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg - Gin And Juice.mp3,Snoop Dogg,Gin And Juice
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg - Murder Was the Case.mp3,Snoop Dogg,Murder Was the Case
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg - Who Am I？.mp3,Snoop Dogg,Who Am I？
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg ft. Pharrell - Drop It Like Its Hot by .mp3,Snoop Dogg ft. Pharrell,Drop It Like Its Hot by
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Souls Of Mischief - 93 Til Infinity.mp3,Souls Of Mischief,93 Til Infinity
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Superstar.mp3,,Superstar
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\T.I. - 99 Problemz.mp3,T.I.,99 Problemz
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\T.I. - Bring Em Out.mp3,T.I.,Bring Em Out
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\T.I. - Dead & Gone ft. Justin Timberlake.mp3,T.I.,Dead & Gone ft. Justin Timberlake
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\T.I. - Im Back.mp3,T.I.,Im Back
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\T.I. - U Dont Know Me.mp3,T.I.,U Dont Know Me
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\T.I. - What You Know.mp3,T.I.,What You Know
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Takeover.mp3,,Takeover
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Talib Kweli - Get By.mp3,Talib Kweli,Get By
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Tela - Sho Nuff.mp3,Tela,Sho Nuff
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Tha Dogg Pound - Just Doggin.mp3,Tha Dogg Pound,Just Doggin
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Tha Dogg Pound - ＂What Would You Do＂.mp3,Tha Dogg Pound,"""What Would You Do"""
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\tha Dogg Pound Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v.mp3,,tha Dogg Pound Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Adventures Of Grandmaster Flash On The Wheels Of Steel.mp3,,The Adventures Of Grandmaster Flash On The Wheels Of Steel
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Beatnuts - Off the Books ft. Big Pun, Cuban Link.mp3",The Beatnuts,"Off the Books ft. Big Pun, Cuban Link"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Beatnuts - Props Over Here.mp3,The Beatnuts,Props Over Here
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Beatnuts - Watch Out Now.mp3,The Beatnuts,Watch Out Now
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The D.O.C. & N.W.A. - The Grand Finale.mp3,The D.O.C. & N.W.A.,The Grand Finale
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Fast and the Furious Soundtrack-Organic Audio-Nurega.mp3,The Fast and the Furious Soundtrack,Organic Audio-Nurega
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Game - How We Do.mp3,The Game,How We Do
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Game, 50 Cent - Hate It Or Love It.mp3","The Game, 50 Cent",Hate It Or Love It
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The L.O.X. - Money, Power, Respect.mp3",The L.O.X.,"Money, Power, Respect"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Light.mp3,,The Light
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Lox - Summers Too Hot.mp3,The Lox,Summers Too Hot
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The LOX - Well Always Love Big Poppa.mp3,The LOX,Well Always Love Big Poppa
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Big Poppa.mp3,The Notorious B.I.G.,Big Poppa
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Everyday Struggle.mp3,The Notorious B.I.G.,Everyday Struggle
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Hypnotize.mp3,The Notorious B.I.G.,Hypnotize
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Juicy.mp3,The Notorious B.I.G.,Juicy
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Mo Money Mo Problems.mp3,The Notorious B.I.G.,Mo Money Mo Problems
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - One More Chance.mp3,The Notorious B.I.G.,One More Chance
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Warning.mp3,The Notorious B.I.G.,Warning
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Who Shot Ya？ (Official Audio).mp3,The Notorious B.I.G.,Who Shot Ya？
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Pharcyde - Drop.mp3,The Pharcyde,Drop
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Pharcyde - Otha Fish.mp3,The Pharcyde,Otha Fish
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Pharcyde - Passin Me By.mp3,The Pharcyde,Passin Me By
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Pharcyde ＂Runnin＂ Version 2 from Labcabincalifornia.mp3,,"The Pharcyde ""Runnin"" Version 2 from Labcabincalifornia"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Roots - Proceed.mp3,The Roots,Proceed
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Roots - The Next Movement.mp3,The Roots,The Next Movement
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Roots - What They Do.mp3,The Roots,What They Do
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Roots - You Got Me ft. Erykah Badu.mp3,The Roots,You Got Me ft. Erykah Badu
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Roots, Mos Def & Common - Hurricane.mp3","The Roots, Mos Def & Common",Hurricane
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Roots- No Alibi.mp3,The Roots,No Alibi
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Sugar Hill Gang - Rappers Delight.mp3,The Sugar Hill Gang,Rappers Delight
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Sugarhill Gang - Apache.mp3,The Sugarhill Gang,Apache
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Three 6 Mafia - Doe Boy Fresh ft. Chamillionaire.mp3,Three 6 Mafia,Doe Boy Fresh ft. Chamillionaire
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Three 6 Mafia - Late Nite Tip.mp3,Three 6 Mafia,Late Nite Tip
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Three 6 Mafia - Who Run It.mp3,Three 6 Mafia,Who Run It
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Thug Luv.mp3,,Thug Luv
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Timbaland & Magoo - Drop.mp3,Timbaland & Magoo,Drop
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Too $hort - 01 Life Is...Too Short.mp3,Too $hort,01 Life Is...Too Short
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Too $hort - Freaky Tales.mp3,Too $hort,Freaky Tales
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Too $hort - The Ghetto.mp3,Too $hort,The Ghetto
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\TOO SHORT - Blow The Whistle.mp3,TOO SHORT,Blow The Whistle
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Too Short - So You Wanna Be A Gangster.mp3,Too Short,So You Wanna Be A Gangster
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Touch It.mp3,,Touch It
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Trick Daddy - Bet That.mp3,Trick Daddy,Bet That
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Trick Daddy - Im A Thug.mp3,Trick Daddy,Im A Thug
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Trick Daddy - Shut Up.mp3,Trick Daddy,Shut Up
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Trick Daddy ft. Trina & The Slip-N-Slide Express - Take It To Da House.mp3,Trick Daddy ft. Trina & The Slip-N-Slide Express,Take It To Da House
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Trick Daddy ft. Trina - Nann.mp3,Trick Daddy ft. Trina,Nann
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Trina - Da Baddest Bitch.mp3,Trina,Da Baddest Bitch
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Trina - Pull Over.mp3,Trina,Pull Over
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Tupac - Keep Ya Head Up.mp3,Tupac,Keep Ya Head Up
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Tupac - Life Goes On Lyrics.mp3,Tupac,Life Goes On Lyrics
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Tupac ft. Notorious B.I.G, Big L - Deadly Combination.mp3","Tupac ft. Notorious B.I.G, Big L",Deadly Combination
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Twista - Slow Jamz.mp3,Twista,Slow Jamz
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Twista ft Faith Evans - Hope.mp3,Twista ft Faith Evans,Hope
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Twista ‎- Overnight Celebrity.mp3,Twista ‎,Overnight Celebrity
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\U.G.K - One Day.mp3,U.G.K,One Day
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\UGK - Front,Back& Side To Side.mp3",UGK,"Front,Back& Side To Side"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\UGK - Intl Players Anthem ft. Outkast.mp3,UGK,Intl Players Anthem ft. Outkast
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\UGK - Murder.mp3,UGK,Murder
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\UGK - Pocket Full Of Stones.mp3,UGK,Pocket Full Of Stones
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\UGK - Something Good.mp3,UGK,Something Good
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ultramagnetic MCs - Poppa Large.mp3,Ultramagnetic MCs,Poppa Large
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\UltraMagnetic MCs - Travelling At The Speed of Thought.mp3,UltraMagnetic MCs,Travelling At The Speed of Thought
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ultramagnetic MCs ⧸ EGO TRIPPING.mp3,,Ultramagnetic MCs / EGO TRIPPING
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Vanilla Ice - Ice Ice Baby.mp3,Vanilla Ice,Ice Ice Baby
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Warren G - Do You See.mp3,Warren G,Do You See
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Warren G - Regulate ft. Nate Dogg.mp3,Warren G,Regulate ft. Nate Dogg
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Warren G - Smokin Me Out ft. Ron Isley.mp3,Warren G,Smokin Me Out ft. Ron Isley
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Warren G - This D.J..mp3,Warren G,This D.J.
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Whats The Difference.mp3,,Whats The Difference
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Whodini - Freaks Come Out at Night.mp3,Whodini,Freaks Come Out at Night
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Whodini - Friends.mp3,Whodini,Friends
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Whodini - Haunted House of Rock.mp3,Whodini,Haunted House of Rock
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Will Smith - Miami.mp3,Will Smith,Miami
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - C.R.E.A.M..mp3,Wu-Tang Clan,C.R.E.A.M.
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Can It Be All So Simple.mp3,Wu-Tang Clan,Can It Be All So Simple
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Da Mystery Of Chessboxin.mp3,Wu-Tang Clan,Da Mystery Of Chessboxin
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Gravel Pit.mp3,Wu-Tang Clan,Gravel Pit
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Method Man.mp3,Wu-Tang Clan,Method Man
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Protect Ya Neck.mp3,Wu-Tang Clan,Protect Ya Neck
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Reunited.mp3,Wu-Tang Clan,Reunited
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Shame On A Nigga.mp3,Wu-Tang Clan,Shame On A Nigga
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Triumph ft. Cappadonna.mp3,Wu-Tang Clan,Triumph ft. Cappadonna
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Wu-Tang Clan Aint Nuthing Ta F Wit.mp3,Wu-Tang Clan,Wu-Tang Clan Aint Nuthing Ta F Wit
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Xxplosive.mp3,,Xxplosive
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Xzibit - Get Your Walk On.mp3,Xzibit,Get Your Walk On
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Xzibit - Paparazzi.mp3,Xzibit,Paparazzi
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Xzibit - X.mp3,Xzibit,X
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Xzibit ft. Eminem & Nate Dogg - My Name.mp3,Xzibit ft. Eminem & Nate Dogg,My Name
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Yo Yo - You Cant Play With My Yo Yo feat. Ice Cube.mp3,Yo Yo,You Cant Play With My Yo Yo feat. Ice Cube
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\You Aint A Killer - Big Pun + Lyrics.mp3,You Aint A Killer,Big Pun + Lyrics
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Young Jeezy ft Fabo Geeked Up.mp3,,Young Jeezy ft Fabo Geeked Up
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Young MC ＂Bust A Move＂.mp3,,"Young MC ""Bust A Move"""
C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Fly Me To The Moon.mp3,,Fly Me To The Moon
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Frank Sinatra, Nat King Cole & Louis Armstrong.mp3",,"Frank Sinatra, Nat King Cole & Louis Armstrong"
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Golden Age Jazz Hits 🎶 Nat King Cole, Frank Sinatra, Louis Armstrong, Dean Martin & Ella Fitzgerald.mp3",,"Golden Age Jazz Hits 🎶 Nat King Cole, Frank Sinatra, Louis Armstrong, Dean Martin & Ella Fitzgerald"
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s 60s 70s🎶Frank Sinatra, Louis Armstrong, Nat King Cole🎷Warm vintage jazz melodies.mp3",,"Jazz Classics 50s 60s 70s🎶Frank Sinatra, Louis Armstrong, Nat King Cole🎷Warm vintage jazz melodies"
